DPU,reduction_network,dataflow,cluster_count,psum_access_energy,input_actuation_energy,weight_actuation_energy,input_access_energy,weight_access_energy,output_access_energy,psum_reduction_energy,dac_energy,adc_energy,total_energy
AMM,S_Tree,RIS,1,0.001008407632172393,3.053439999999343e-11,0.0003728339999996534,0.00047140849848586585,0.05944439540871361,0.0005948060324811762,0.00021159806867913127,42.70329662191712,8.916816160561732,51.68221623214992
AMM,S_Tree,RIS,2,0.0010809639203963192,1.9647999999996776e-11,0.00020908800000013028,0.00047140849848601216,0.02984138418565895,0.0005948060324811762,0.00011133985699256707,21.562620139191306,4.777983851397694,26.372912981102665
AMM,S_Tree,RIS,4,0.001223723214439834,1.4083199999998483e-11,0.00012673100000005116,0.00047140849848599194,0.014920692092830694,0.0005948060324811762,5.8851800952177835e-05,10.929821820404,2.706124842415442,13.653342875472715
AMM,S_Tree,RIS,8,0.0018564520149812653,1.3455999999998676e-11,0.0001043790000000297,0.0004714084984859758,0.007608805005417439,0.0005948060324811762,3.583338859405989e-05,5.6984823223987355,2.0459241571574793,7.755078163509631
AMM,S_Tree,RIS,16,0.003130835710524718,1.2927999999998838e-11,9.297200000001875e-05,0.00047140849848596657,0.003914340368255686,0.0005948060324811762,2.178725995733126e-05,3.082111704000346,1.6855107905685138,4.775848644451492
AMM,S_Tree,RIS,32,0.006491442602106269,1.3127999999998777e-11,9.566150000002133e-05,0.00047140849848593074,0.002027956470701442,0.0005948060324811762,1.4272218451600526e-05,1.7421116356002126,1.6851545409730282,3.4369617239085954
AMM,S_Tree,RWS,1,0.00943194756794623,1.0759200000016923e-10,0.00010346050000002882,0.34809479594684584,0.0009970138156960608,0.005047004493428629,0.00020493987375251325,42.72839417762235,8.916816160561732,52.00908950048934
AMM,S_Tree,RWS,2,0.0094985873931804,6.066079999999409e-11,6.828249999999503e-05,0.17408963273823821,0.0009970138156961822,0.005047004493428629,0.00010886501923416547,21.558350163691177,4.777983851397694,26.52614340110931
AMM,S_Tree,RWS,4,0.009630347435598796,3.704639999999143e-11,5.018199999999101e-05,0.08704483275311085,0.0009970138156961813,0.005047004493428629,5.8073985274820564e-05,10.940261056903624,2.706124842415442,13.74921335383922
AMM,S_Tree,RWS,8,0.011611795896789701,3.043199999999346e-11,4.759699999999171e-05,0.04359937435624619,0.0009970138156961523,0.005047004493428629,3.5728206941331476e-05,5.69109138569883,2.045924157157495,7.798354056655859
AMM,S_Tree,RWS,16,0.015612029892513202,2.7815999999994267e-11,4.851549999999146e-05,0.02193130634475227,0.0009970138156961898,0.005047004493428629,2.190803355456671e-05,3.107926132500332,1.6855107905688023,4.837094701176895
AMM,S_Tree,RWS,32,0.03218240632524155,2.8643199999994012e-11,4.9345999999991236e-05,0.01129951839541317,0.000997013815696179,0.005047004493428629,1.4441068042743368e-05,1.7675930741002297,1.6851545409731885,3.5023373451998836
